Fold,Optimal Threshold
Fold_0,0.03
Fold_1,0.036000000000000004
Fold_2,0.046
Fold_3,0.042
Fold_4,0.032
Fold_5,0.042
Fold_6,0.036000000000000004
Fold_7,0.026000000000000002
Fold_8,0.018000000000000002
Fold_9,0.016
Fold_10,0.024
Fold_11,0.036000000000000004
Fold_12,0.03
Fold_13,0.036000000000000004
Fold_14,0.032
Fold_15,0.018000000000000002
Fold_16,0.044
Fold_17,0.028
Fold_18,0.046
Fold_19,0.028
