Fold,Optimal Threshold
Fold_0,0.058
Fold_1,0.052000000000000005
Fold_2,0.052000000000000005
Fold_3,0.052000000000000005
Fold_4,0.05
Fold_5,0.064
Fold_6,0.048
Fold_7,0.054
Fold_8,0.054
Fold_9,0.044
Fold_10,0.05
Fold_11,0.048
Fold_12,0.052000000000000005
Fold_13,0.052000000000000005
Fold_14,0.05
Fold_15,0.054
Fold_16,0.068
Fold_17,0.048
Fold_18,0.052000000000000005
Fold_19,0.064
