Fold,Optimal Threshold
Fold_0,0.04
Fold_1,0.04
Fold_2,0.042
Fold_3,0.048
Fold_4,0.024
Fold_5,0.056
Fold_6,0.036000000000000004
Fold_7,0.036000000000000004
Fold_8,0.034
Fold_9,0.044
Fold_10,0.038
Fold_11,0.036000000000000004
Fold_12,0.036000000000000004
Fold_13,0.036000000000000004
Fold_14,0.038
Fold_15,0.04
Fold_16,0.024
Fold_17,0.036000000000000004
Fold_18,0.034
Fold_19,0.04
