Fold,Optimal Threshold
Fold_0,0.012
Fold_1,0.018000000000000002
Fold_2,0.018000000000000002
Fold_3,0.016
Fold_4,0.012
Fold_5,0.02
Fold_6,0.018000000000000002
Fold_7,0.022
Fold_8,0.012
Fold_9,0.014
Fold_10,0.02
Fold_11,0.016
Fold_12,0.012
Fold_13,0.018000000000000002
Fold_14,0.014
Fold_15,0.02
Fold_16,0.018000000000000002
Fold_17,0.02
Fold_18,0.018000000000000002
Fold_19,0.014
